Date,Country,Cumulative no. of cases,Cumulative no. of deaths,Link
05-06-2009,Canada,1795,3,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Chile,369,1,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,China,89,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Colombia,24,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Costa Rica,68,1,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Cuba,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Czech Republic,2,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Denmark,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Dominican Republic,33,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Ecuador,43,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Egypt,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,El Salvador,49,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Estonia,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,France,47,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Germany,43,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Greece,5,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Guatemala,23,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Honduras,34,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Hungary,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Iceland,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,India,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Ireland,8,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Israel,39,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Italy,38,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Jamaica,2,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Japan,410,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Lebanon,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Luxembourg,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Mexico,5563,103,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Netherlands,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,New Zealand,11,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Nicaragua,5,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Norway,9,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Panama,173,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Paraguay,5,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Peru,47,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Philippines,29,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Poland,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Republic of Korea,41,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Romania,8,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Saudi Arabia,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Singapore,12,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Slovakia,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Spain,218,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Sweden,13,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Switzerland,10,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Thailand,8,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Turkey,8,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,United Kingdom,428,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,United States of America,11054,17,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Uruguay,15,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Venezuela,4,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Viet Nam,3,0,https://www.who.int/csr/don/2009_06_05/en/
08-06-2009,Australia,1051,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Austria,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Barbados,2,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Belgium,14,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Bolivia,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Brazil,35,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Bulgaria,2,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Canada,2115,3,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,"Cayman Islands, UKOT",1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Chile,411,1,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,China,108,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Colombia,25,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Costa Rica,68,1,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Cuba,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Czech Republic,2,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Denmark,7,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Dominica,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Dominican Republic,44,1,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Ecuador,60,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Egypt,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,El Salvador,69,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Estonia,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,France,58,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Germany,63,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Greece,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Guatemala,30,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Honduras,34,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Hungary,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Iceland,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,India,4,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Ireland,11,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Israel,54,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Italy,50,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Jamaica,4,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Japan,410,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Lebanon,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Luxembourg,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Malaysia,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Mexico,5717,106,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Netherlands,10,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,New Zealand,14,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Nicaragua,18,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Norway,9,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Panama,179,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Paraguay,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Peru,61,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Philippines,33,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Poland,5,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Republic of Korea,47,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Romania,9,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Saudi Arabia,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Singapore,15,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Slovakia,3,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Spain,291,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Sweden,14,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Switzerland,16,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Thailand,8,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Trinidad and Tobago,2,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Turkey,10,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,United Arab Emirates,1,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,United Kingdom,557,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,United States of America,13217,27,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Uruguay,17,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Venezuela,4,0,https://www.who.int/csr/don/2009_06_08/en/
08-06-2009,Viet Nam,9,0,https://www.who.int/csr/don/2009_06_08/en/
10-06-2009,Argentina,235,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Australia,1224,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Austria,5,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Bahamas,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Barbados,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Belgium,14,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Bolivia,3,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Brazil,36,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Bulgaria,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Canada,2446,4,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,"Cayman Islands, UKOT",1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Chile,1694,2,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,China,142,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Colombia,35,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Costa Rica,93,1,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Cuba,5,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Czech Republic,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Denmark,8,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Dominica,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Dominican Republic,91,1,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Ecuador,60,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Egypt,8,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,El Salvador,69,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Estonia,4,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,France,71,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Germany,78,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Greece,5,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Guatemala,60,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Honduras,89,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Hungary,3,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Iceland,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,India,4,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Ireland,12,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Israel,63,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Italy,50,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Jamaica,7,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Japan,485,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Lebanon,8,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Luxembourg,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Malaysia,5,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Mexico,5717,106,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Netherlands,22,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,New Zealand,23,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Nicaragua,29,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Norway,9,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Panama,221,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Paraguay,16,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Peru,64,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Philippines,54,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Poland,6,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Republic of Korea,48,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Romania,9,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Saudi Arabia,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Singapore,18,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Slovakia,3,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Spain,331,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Sweden,16,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Switzerland,16,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Thailand,8,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Trinidad and Tobago,2,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Turkey,10,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Ukraine,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,United Arab Emirates,1,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,United Kingdom,666,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,United States of America,13217,27,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Uruguay,24,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Venezuela,12,0,https://www.who.int/csr/don/2009_06_10a/en/
10-06-2009,Viet Nam,15,0,https://www.who.int/csr/don/2009_06_10a/en/
11-06-2009,Argentina,256,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Australia,1307,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Austria,7,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Barbados,3,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Belgium,14,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Bolivia,5,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Brazil,40,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Bulgaria,2,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Canada,2446,4,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,"Cayman Islands, UKOT",2,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Chile,1694,2,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,China,174,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Colombia,35,1,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Costa Rica,104,1,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Cuba,5,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Czech Republic,4,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Denmark,10,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Dominica,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Dominican Republic,91,1,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Ecuador,67,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Egypt,10,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,El Salvador,69,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Estonia,4,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,France,73,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Germany,95,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Greece,7,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Guatemala,60,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Honduras,89,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Hungary,4,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Iceland,3,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,India,9,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Ireland,12,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Israel,68,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Italy,54,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Jamaica,10,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Japan,518,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Lebanon,8,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Luxembourg,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Malaysia,5,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Mexico,6241,108,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Netherlands,30,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,New Zealand,23,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Nicaragua,45,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Norway,13,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Panama,221,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Paraguay,25,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Peru,64,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Philippines,77,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Poland,7,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Republic of Korea,53,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Romania,11,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Saudi Arabia,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Singapore,18,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Slovakia,3,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Spain,357,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Sweden,19,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Switzerland,20,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Thailand,8,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Trinidad and Tobago,2,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Turkey,10,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Ukraine,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,United Arab Emirates,1,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,United Kingdom,822,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,United States of America,13217,27,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Uruguay,24,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Venezuela,13,0,https://www.who.int/csr/don/2009_06_11/en/
11-06-2009,Viet Nam,16,0,https://www.who.int/csr/don/2009_06_11/en/
12-06-2009,Argentina,343,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Australia,1307,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Austria,7,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Barbados,3,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Belgium,14,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Bolivia,5,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Brazil,52,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Bulgaria,2,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Canada,2978,4,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,"Cayman Islands, UKOT",2,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Chile,1694,2,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,China,188,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Colombia,35,1,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Costa Rica,104,1,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Cuba,6,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Czech Republic,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Denmark,11,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Dominica,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Dominican Republic,91,1,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Ecuador,67,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Egypt,10,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,El Salvador,69,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Estonia,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,France,73,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Germany,95,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Greece,7,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Guatemala,74,1,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Honduras,89,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Hungary,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Iceland,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,India,9,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Ireland,12,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Israel,68,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Italy,56,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Jamaica,11,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Japan,549,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Lebanon,8,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Luxembourg,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Malaysia,5,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Mexico,6241,108,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Netherlands,35,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,New Zealand,27,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Nicaragua,56,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Norway,13,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Panama,221,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Paraguay,25,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Peru,79,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Philippines,77,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Poland,7,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Republic of Korea,53,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Romania,11,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Saudi Arabia,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Singapore,18,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Slovakia,3,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Spain,488,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Sweden,19,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Switzerland,20,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Thailand,8,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Trinidad and Tobago,4,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Turkey,10,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Ukraine,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,United Arab Emirates,1,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,United Kingdom,822,0,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,United States of America,13217,27,https://www.who.int/csr/don/2009_06_12/en/
12-06-2009,Uruguay,36,0,https://www.who.int/csr/don/2009_06_12/en/
